No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category
3088,hotel madhuban dehradun,4400,12,406,$0.32,56,20,https://www.zomato.com/dehradun/gourmet-culture-hotel-madhuban-hathibarkala-salwala,Dehradun,Unknown,Unknown,Unknown,Dehradun,Hotel
3089,rasta peth pune,27100,12,533,$0.12,4,21,https://www.zomato.com/pune/rasta-peth-restaurants,Pune,Unknown,Unknown,Unknown,Pune,Restaurant
3090,chander nagar,22200,9,533,$0,9,27,https://www.zomato.com/ncr/chander-nagar-delhi-delhi-restaurants,Delhi,Delhi,India,North,Delhi,Restaurant
3091,hotel ibis hosur road,27100,9,533,$0.60,20,22,https://www.zomato.com/bangalore/spice-it-ibis-bengaluru-hosur-road-bommanahalli-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3092,hotel ibis bengaluru hosur road,27100,14,246,$0.55,18,23,https://www.zomato.com/bangalore/spice-it-ibis-bengaluru-hosur-road-bommanahalli-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3093,gossip,22200,13,246,$0,1,37,https://www.zomato.com/kolkata/gossip-your-neighbourhood-restopub-ajoy-nagar,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown
3094,frozen bottle near me,49500,5,4390,$0.32,2,20,https://www.zomato.com/chennai/frozen-bottle-milkshakes-desserts-and-ice-cream-anna-nagar-west,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
3095,forum rex walk,27100,2,4390,$0,7,24,https://www.zomato.com/bangalore/restaurants/in/forum-rex-walk,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3096,five star chicken near me,22200,7,2636,$0.24,2,12,https://www.zomato.com/bangalore/restaurants/five-star-chicken-2,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3097,eating places near me,22200,4,8238,$0.23,14,16,https://www.zomato.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3098,bhubaneswar mayfair lagoon,27100,17,159,$0.21,23,36,https://www.zomato.com/bhubaneswar/restaurants/in/mayfair-lagoon-jayadev-vihar,Bhubaneswar,Unknown,Unknown,Unknown,Bhubaneswar,Restaurant
3099,best restaurants mumbai,33100,4,8238,$0.36,7,25,https://www.zomato.com/mumbai/restaurants,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3100,bask by coffee palavakkam,8100,3,8238,$0.13,9,23,https://www.zomato.com/chennai/bask-by-coffee-palavakkam-palavakkam,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
3101,badlapur place,27100,36,56,$0,4,28,https://www.zomato.com/mumbai/badlapur-restaurants,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3102,al amanah restaurant,27100,3,8238,$0.70,1,27,https://www.zomato.com/bangalore/al-amanah-cafe-kammanahalli-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3103,2 bhk diner & key club,27100,4,4390,$0.32,3,22,https://www.zomato.com/pune/2bhk-diner-key-club-bund-garden,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3104,urban chowk rajpath club road,18100,5,4390,$0.15,7,21,https://www.zomato.com/ahmedabad/restaurants/in/urban-chowk,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant
3105,top pune restaurants,27100,4,8238,$0.06,8,23,https://www.zomato.com/pune/dine-out,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3106,the glass onion charleston,27100,38,56,$0.11,3,42,https://www.zomato.com/hyderabad/the-glass-onion-gachibowli/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
3107,the brown table,18100,3,8238,$0.33,8,44,https://www.zomato.com/bangalore/the-brown-table-malleshwaram-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3108,taj surajkund,18100,9,693,$0.20,68,21,https://www.zomato.com/ncr/restaurants/in/taj-surajkund-resort-spa-delhi-ncr,Delhi,Delhi,India,North,Delhi,Restaurant
3109,sula wine nashik,12100,15,203,$0.06,1,16,https://www.zomato.com/nashik/sula-vineyards-satpur,Nashik,Unknown,Unknown,Unknown,Nashik,Unknown
3110,wholesome foods,27100,22,138,$0.39,1,25,https://www.zomato.com/pune/wholesome-meals-baner,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3111,restaurant that delivers,27100,5,4390,$0.10,2,23,https://www.zomato.com/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3112,restaurant kolkata,27100,4,8238,$0.16,5,28,https://www.zomato.com/kolkata/restaurants,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant
3113,restaurant halal near me,27100,5,8238,$0.04,8,22,https://www.zomato.com/dehradun/restaurants/mughal-zaika-dehradun-halal-restaurant,Dehradun,Unknown,Unknown,Unknown,Dehradun,Restaurant
3114,radisson blu mbd hotel noida,27100,6,1785,$0.32,13,17,https://www.zomato.com/ncr/restaurants/in/radisson-blu-mbd-hotel-sector-18-noida,Noida,Unknown,Unknown,Unknown,Noida,Restaurant
3115,radisson blu dwarka delhi,33100,11,406,$0.26,56,42,https://www.zomato.com/ncr/restaurants/in/radisson-blu-sector-13-dwarka,Dwarka,Unknown,Unknown,Unknown,Dwarka,Restaurant
3116,pondicherry white town,22200,23,116,$0.29,6,21,https://www.zomato.com/puducherry/best-white-town-restaurants,Puducherry,Puducherry,India,South,Puducherry,Restaurant
3117,pizzeria vaatika cafe varanasi,27100,3,8238,$0,1,14,https://www.zomato.com/varanasi/pizzeria-vaatika-cafe-assi-ghat,Varanasi,Unknown,Unknown,Unknown,Varanasi,Restaurant
3118,paradise biryani near me,33100,6,4390,$0.41,4,16,https://www.zomato.com/hyderabad/paradise-biryani-a-legend-since-1953-1-hitech-city,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
3119,olive garden,22200,11,915,$1.58,2,25,https://www.zomato.com/guwahati/olive-garden-christian-basti,Guwahati,Unknown,Unknown,Unknown,Guwahati,Unknown
3120,near me sea food,27100,4,8238,$0.06,9,26,https://www.zomato.com/seafood-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3121,near bars near me,27100,4,8238,$0.07,17,25,https://www.zomato.com/bars-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3122,road number 5,27100,19,151,$0.12,4,17,https://www.zomato.com/hyderabad/road-number-5-buddha-nagar-colony-restaurants,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant
3123,marketplace delhi,27100,2,4390,$0.39,1,27,https://www.zomato.com/ncr/the-marketplace-kirti-nagar-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
3124,malabar restaurant,22200,6,2636,$0.29,1,25,https://www.zomato.com/ncr/hotel-malabar-new-friends-colony-new-delhi,New Delhi,Delhi,India,North,New Delhi,Hotel
3125,krishna palace,27100,40,56,$0.14,4,28,https://www.zomato.com/mumbai/restaurants/in/hotel-krishna-palace,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3126,karnal haveli,27100,16,246,$0.09,3,27,https://www.zomato.com/karnal/karnal-haveli-alpha-international-city/order,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3127,j w marriott pune,33100,6,1785,$0.70,50,44,https://www.zomato.com/pune/restaurants/in/marriott-hotel-senapati-bapat-road,Pune,Unknown,Unknown,Unknown,Pune,Restaurant
3128,itc rajputana,27100,8,693,$0.41,37,38,https://www.zomato.com/jaipur/restaurants/in/itc-rajputana-hotel-gopalbari,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant
3129,hyderabad airport novotel,27100,12,306,$0.77,21,41,https://www.zomato.com/hyderabad/restaurants/in/novotel-hyderabad-airport,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant
3130,hotel ramakrishna mumbai,27100,7,1270,$0.11,3,22,https://www.zomato.com/mumbai/rama-krishna-vile-parle-east,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3131,mocha in pune,27100,5,4390,$0.06,1,21,https://www.zomato.com/pune/mocha-wanowrie,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3132,eternal limited,14800,27,56,$0,1,45,https://www.zomato.com/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3133,dlf one horizon center,40500,2,4390,$0.47,2,21,https://www.zomato.com/ncr/restaurants/in/dlf-horizon-center,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3134,delhi 6,27100,16,246,$0.02,1,50,https://www.zomato.com/ncr/delhi-6-1-civil-lines-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
3135,cream centre,27100,5,4390,$0.05,2,27,https://www.zomato.com/mumbai/cream-centre-vegetarian-legacy-since-1958-chowpatty,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3136,basque bakery,27100,4,4390,$0.17,2,28,https://www.zomato.com/bangalore/basque-bakery-koramangala-7th-block-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3137,bangalore tiffin room,12100,5,4390,$1.19,5,23,https://www.zomato.com/pune/bangalore-tiffin-room-shivaji-nagar,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3138,amul parlour near me,27100,3,4390,$0.24,1,14,https://www.zomato.com/mumbai/restaurants/amul-ice-cream-parlour-3,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3139,711,33100,11,533,$0.16,1,45,https://www.zomato.com/mumbai/7eleven-vasai,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3140,hotels in ahmedabad,49500,43,56,$0.34,95,39,https://www.zomato.com/ahmedabad/restaurants,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant
3141,hilton garden inn lucknow,22200,11,406,$0.31,30,21,https://www.zomato.com/lucknow/garden-grille-bar-hilton-garden-inn-gomti-nagar,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown
3142,goa fort aguada taj,27100,9,533,$0.38,56,29,https://www.zomato.com/goa/restaurants/in/taj-fort-aguada-resort-spa-candolim,Candolim,Goa,India,West,Candolim,Restaurant
3143,family restaurant,40500,11,1270,$0.34,2,25,https://www.zomato.com/dehradun/family-dining,Dehradun,Unknown,Unknown,Unknown,Dehradun,Unknown
3144,tibbs frankie,27100,6,4390,$0.20,3,27,https://www.zomato.com/mumbai/tibbs-frankie-serving-rolls-since-1969-tardeo,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3145,ten down street,27100,4,8238,$0.27,3,32,https://www.zomato.com/hyderabad/10-downing-street-begumpet,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
3146,tea stall near me,27100,4,8238,$0.13,4,15,https://www.zomato.com/tea-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3147,tandoori chicken near me,22200,4,8238,$0.20,9,14,https://www.zomato.com/bangalore/restaurants/dish-tandoori-chicken,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3148,sprouts salad company,27100,11,693,$0.21,1,23,https://www.zomato.com/pune/healthy-sprouts-salad-wakad/order,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3149,soofi mandi calicut,27100,9,1270,$0.27,2,21,https://www.zomato.com/kozhikode/soofi-mandi-vellayil/order,Kozhikode,Unknown,Unknown,Unknown,Kozhikode,Unknown
3150,social khar mumbai,27100,1,8238,$0.11,3,22,https://www.zomato.com/KharSocial,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3151,neemsi restaurant jp nagar,9900,3,8238,$0.07,6,22,https://www.zomato.com/bangalore/neemsi-jp-nagar-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3152,near me food open now,27100,4,8238,$0.07,11,73,https://www.zomato.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3153,meridian ice cream,27100,7,2636,$0.12,5,23,https://www.zomato.com/pune/meridian-ice-cream-camp-area,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3154,mandi king arabian restaurant,18100,4,8238,$0.06,4,21,https://www.zomato.com/bangalore/mandi-king-arabian-restaurant-kammanahalli-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3155,machan,33100,17,246,$0.07,37,52,https://www.zomato.com/nagpur/machan-restaurant-1-wardha-road,Nagpur,Unknown,Unknown,Unknown,Nagpur,Restaurant
3156,late checkout,27100,3,8238,$0.27,3,33,https://www.zomato.com/mumbai/late-checkout-lower-parel,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3157,kolkata itc sonar bangla,27100,9,693,$0.75,56,37,https://www.zomato.com/kolkata/restaurants/in/itc-sonar,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant
3158,rj 14,22200,2,8238,$0,1,24,https://www.zomato.com/jaipur/rj-14-ep-tonk-road,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown
3159,restaurants in delhi,22200,4,8238,$2.51,6,21,https://www.zomato.com/ncr/restaurants,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3160,restaurant at jp nagar,33100,4,8238,$0.04,9,23,https://www.zomato.com/bangalore/jp-nagar-restaurants,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3161,rally's,27100,17,159,$0.83,1,78,https://www.zomato.com/kolkata/rallis-esplanade,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown
3162,raju chur chur naan,12100,3,8238,$0.15,9,23,https://www.zomato.com/ncr/raju-chur-chur-naan-1-sector-12-dwarka-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
3163,raj restaurant,22200,5,8238,$0.30,3,25,https://www.zomato.com/ncr/raj-restaurant-2-sector-31,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3164,pop tates,22200,5,4390,$0.44,2,25,https://www.zomato.com/mumbai/pop-tates-lower-parel,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3165,phoenix united mall,27100,8,693,$0.02,5,23,https://www.zomato.com/lucknow/restaurants/in/phoenix-united-mall-alambagh,Lucknow,Unknown,Unknown,Unknown,Lucknow,Restaurant
3166,south indian near me,22200,4,8238,$0.02,6,25,https://www.zomato.com/bangalore/restaurants/south-indian,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3167,shree datta snacks,27100,6,4390,$0,4,23,https://www.zomato.com/mumbai/shree-datta-snacks-and-sweets-malad-east,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3168,seafood food near me,27100,8,1785,$0.07,8,40,https://www.zomato.com/solapur/quick-bites/sea-food?sort=best&cft=1,Solapur,Unknown,Unknown,Unknown,Solapur,Unknown
3169,good restaurants in jaipur,33100,1,8238,$0.20,12,18,https://www.zomato.com/jaipur/restaurants,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant
3170,gigi bombay,27100,4,4390,$0.11,3,27,https://www.zomato.com/mumbai/gigi-linking-road-bandra-west,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3171,frozen fun gelato mumbai,27100,1,8238,$0,1,23,https://www.zomato.com/mumbai/frozen-fun-gelato-ice-cream-lower-parel,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3172,frankie's,27100,9,1785,$0,1,40,https://www.zomato.com/srinagar/frankies-lal-bazaar,Srinagar,Unknown,Unknown,Unknown,Srinagar,Unknown
3173,food restaurants near me,27100,4,8238,$0.30,13,17,https://www.zomato.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3174,farmers cafe,18100,4,4390,$0,4,25,https://www.zomato.com/mumbai/farmers-cafe-1-khar,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3175,famous restaurant in jaipur,27100,5,4390,$0.06,14,34,https://www.zomato.com/jaipur/restaurants,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant
3176,elan epic,33100,32,56,$0.15,10,31,https://www.zomato.com/ncr/the-epic-sohna-road,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3177,dwarka sector 13,22200,8,1270,$0.14,9,22,https://www.zomato.com/ncr/sector-13-dwarka-restaurants,Dwarka,Unknown,Unknown,Unknown,Dwarka,Restaurant
3178,kerala indian food,27100,19,138,$0.09,1,52,https://www.zomato.com/hyderabad/restaurants/kerala,Hyderabad,Kerala,India,South,Hyderabad,Restaurant
3179,juice shop,33100,10,915,$0,2,28,https://www.zomato.com/thejuiceshop,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3180,jp nagar restaurants,27100,4,8238,$0.11,9,24,https://www.zomato.com/bangalore/jp-nagar-restaurants,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3181,ibis golf course road gurgaon,27100,12,306,$0.64,21,22,https://www.zomato.com/ncr/spice-it-ibis-gurgaon-golf-course-road-golf-course-road-gurgaon/photos,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown
3182,hotel shreyas,27100,2,8238,$0.16,12,30,https://www.zomato.com/pune/hotel-shreyas-deccan-gymkhana,Pune,Unknown,Unknown,Unknown,Pune,Hotel
3183,hiranandani estate thane west thane maharashtra,27100,10,1270,$0.17,5,19,https://www.zomato.com/mumbai/hiranandani-estate-thane-west-restaurants,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3184,biergarten brewery & kitchen,27100,3,8238,$0.09,6,15,https://www.zomato.com/bangalore/biergarten-koramangala-5th-block-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3185,bar bank juhu,22200,3,8238,$0,1,19,https://www.zomato.com/mumbai/bar-bank-juhu,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3186,alpha 2 main market,27100,7,915,$0,1,13,https://www.zomato.com/ncr/alpha-2-restaurants,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3187,9th block jayanagar bangalore,27100,21,116,$0.18,6,18,https://www.zomato.com/bangalore/jayanagara-9th-block-restaurants,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3188,dave and busters,22200,7,1270,$0.12,13,35,https://www.zomato.com/bangalore/dave-and-busters-koramangala-8th-block-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3189,corn dogs,22200,9,1270,$0.37,1,54,https://www.zomato.com/mumbai/restaurants/dish-corn-dogs,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3190,continental food,33100,11,915,$0,1,27,https://www.zomato.com/mumbai/restaurants/continental,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
3191,chicken thali near me,27100,4,8238,$0.18,6,15,https://www.zomato.com/nanded/delivery/dish-non-veg-thali,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3192,chembur camp,27100,41,56,$0,3,27,https://www.zomato.com/mumbai/hardev-kripa-amritsari-kulcha-chembur,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3193,cafes in jayanagar,22200,4,8238,$0,3,20,https://www.zomato.com/bangalore/jayanagar-restaurants/cafes,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3194,cafes in hauz khas,27100,6,2636,$0,3,14,https://www.zomato.com/ncr/hauz-khas-delhi-restaurants/caf%C3%A9,Delhi,Delhi,India,North,Delhi,Restaurant
3195,cafe jayanagar,27100,4,8238,$0.28,13,30,https://www.zomato.com/bangalore/jayanagar-restaurants/cafes,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3196,cafe in jayanagar,22200,5,8238,$0,3,20,https://www.zomato.com/bangalore/jayanagar-restaurants/cafes,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
3197,cafe co2,27100,2,4390,$0,6,28,https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon,Pune,Unknown,Unknown,Unknown,Pune,Restaurant
3198,bombay adda,27100,4,4390,$0,3,27,https://www.zomato.com/bangalore/bombay-adda-koramangala-7th-block-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3199,balaji near me,27100,10,915,$0.03,1,19,https://www.zomato.com/ahmedabad/shree-balaji-garden-restaurant-thaltej,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant
3200,under the neem,27100,5,2636,$0.09,3,22,https://www.zomato.com/ncr/under-the-neem-sector-83,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3201,top restaurants jaipur,27100,4,8238,$0.06,13,25,https://www.zomato.com/jaipur/restaurants,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant
3202,top restaurants in pune,27100,4,8238,$0.22,9,16,https://www.zomato.com/pune/dine-out,Pune,Unknown,Unknown,Unknown,Pune,Unknown
3203,sobo center bopal,27100,3,2636,$0.09,6,18,https://www.zomato.com/ahmedabad/restaurants/in/sobo-center-bopal,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant
3204,smirnoff vodka jamun,14800,11,915,$0,1,18,https://www.zomato.com/kolkata/restaurants/dish-smirnoff-vodka,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant
3205,restaurants to deliver,27100,5,4390,$0.10,2,24,https://www.zomato.com/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3206,restaurants in kolkata,27100,4,8238,$0.29,8,24,https://www.zomato.com/kolkata/restaurants,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant
3207,restaurant veg near me,27100,6,2636,$0.05,11,24,https://www.zomato.com/mumbai/navi-mumbai-restaurants?veg=1,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Restaurant
3208,restaurant that delivery,27100,5,4390,$0.11,2,25,https://www.zomato.com/hyderabad/delivery,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
3209,restaurant near me for lunch,27100,4,8238,$0.25,16,18,https://www.zomato.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
3210,udaipur leela palace,27100,19,138,$0.45,56,44,https://www.zomato.com/udaipur/sheesh-mahal-the-leela-pichola,Udaipur,Unknown,Unknown,Unknown,Udaipur,Unknown
3211,third wave coffee roasters,27100,18,203,$0.21,4,15,https://www.zomato.com/bangalore/third-wave-coffee-hsr-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3212,the only place,27100,3,8238,$0.25,3,24,https://www.zomato.com/bangalore/the-only-place-church-street,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
3213,taro's,27100,37,56,$0.02,1,31,https://www.zomato.com/hyderabad/taro-1-jubilee-hills,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
3214,sula vineyards nashik,27100,17,151,$0.10,5,23,https://www.zomato.com/nashik/sula-vineyards-satpur,Nashik,Unknown,Unknown,Unknown,Nashik,Unknown
3215,oh dough mumbai,9900,4,4390,$0.42,7,22,https://www.zomato.com/mumbai/oh-dough-fort,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
3216,near cake shop,27100,4,8238,$0.11,33,31,https://www.zomato.com/bakeries-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3217,dusk,22200,10,533,$0,1,37,https://www.zomato.com/hyderabad/dusk-dine-by-the-skyline-paradise-circle-secunderabad,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Unknown
3218,defence colony main market,27100,1,8238,$0.44,1,21,https://www.zomato.com/ncr/restaurants/in/defence-colony-main-market-defence-colony,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
